country,iso_code_3,year,variable,WUI,WUI World,WUI LAC,input1,input2,input3,input4,input5
Panama,PAN,2003,Moving Average,0.16538984,0.126523704,0.206743796,,,,,
Panama,PAN,2004,Moving Average,0.157472173,0.128734098,0.215680786,,,,,
Panama,PAN,2005,Moving Average,0.130957018,0.132860249,0.218607725,,,,,
Panama,PAN,2006,Moving Average,0.128160075,0.135454035,0.217933246,,,,,
Panama,PAN,2007,Moving Average,0.132993848,0.138489544,0.218574238,,,,,
Panama,PAN,2008,Moving Average,0.101935128,0.138016175,0.205760147,,,,,
Panama,PAN,2009,Moving Average,0.09197004,0.139941049,0.203311095,,,,,
Panama,PAN,2010,Moving Average,0.089928465,0.143037533,0.198084529,,,,,
Panama,PAN,2011,Moving Average,0.102466588,0.146313729,0.200056837,,,,,
Panama,PAN,2012,Moving Average,0.096855733,0.154792873,0.195577031,,,,,
Panama,PAN,2013,Moving Average,0.11472344,0.161053259,0.202315434,,,,,
Panama,PAN,2014,Moving Average,0.14028435,0.167218593,0.193501925,,,,,
Panama,PAN,2015,Moving Average,0.176660585,0.176410941,0.195950875,,,,,
Panama,PAN,2016,Moving Average,0.1972498,0.190236373,0.199928824,,,,,
Panama,PAN,2017,Moving Average,0.20214821,0.200969039,0.210202244,,,,,
Panama,PAN,2018,Moving Average,0.225084983,0.207696531,0.239208954,,,,,
Panama,PAN,2019,Moving Average,0.236783783,0.220533289,0.257643471,,,,,
Panama,PAN,2020,Moving Average,0.244518345,0.232601735,0.267816052,,,,,
Panama,PAN,2021,Moving Average,0.241384745,0.23671424,0.272473173,,,,,
Panama,PAN,2022,Moving Average,0.257085968,0.237779022,0.285247688,,,,,
Panama,PAN,2023,Moving Average,0.264683685,0.235912408,0.278164151,,,,,
Panama,PAN,2024,Moving Average,0.264256953,0.233630235,0.28463504,,,,,
Panama,PAN,2025,Moving Average,0.24113027,0.241245682,0.307201132,increased,2.775082348,above,-21.50736284,lower
Paraguay,PRY,1952,Annual Average,,0.094032258,0.02683252,,,,,
Paraguay,PRY,1953,Annual Average,,0.119992027,0.02447165,,,,,
Paraguay,PRY,1954,Annual Average,,0.132968278,0.112089663,,,,,
Paraguay,PRY,1955,Annual Average,0,0.135578224,0.228707565,,,,,
Paraguay,PRY,1956,Annual Average,0,0.099280593,0.033562534,,,,,
Paraguay,PRY,1957,Annual Average,0,0.123247919,0.086126338,,,,,
Paraguay,PRY,1958,Annual Average,0.12722645,0.118867639,0.062928884,,,,,
Paraguay,PRY,1959,Annual Average,0,0.068547041,0.050648547,,,,,
Paraguay,PRY,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Paraguay,PRY,1961,Annual Average,0,0.073723685,0.054603445,,,,,
Paraguay,PRY,1962,Annual Average,0,0.106181739,0.094596351,,,,,
Paraguay,PRY,1963,Annual Average,0,0.113526106,0.172355044,,,,,
Paraguay,PRY,1964,Annual Average,0,0.135993169,0.105002415,,,,,
Paraguay,PRY,1965,Annual Average,0,0.113382053,0.092038359,,,,,
Paraguay,PRY,1966,Annual Average,0.110326575,0.113745596,0.157203246,,,,,
Paraguay,PRY,1967,Annual Average,0.17158545,0.114015255,0.127875353,,,,,
Paraguay,PRY,1968,Annual Average,0,0.134318179,0.109221016,,,,,
Paraguay,PRY,1969,Annual Average,0,0.099653543,0.108259313,,,,,
Paraguay,PRY,1970,Annual Average,0,0.089846921,0.084115855,,,,,
Paraguay,PRY,1971,Annual Average,0.106791975,0.136009262,0.147601164,,,,,
Paraguay,PRY,1972,Annual Average,0,0.120515433,0.112961579,,,,,
Paraguay,PRY,1973,Annual Average,0.0904159,0.097201875,0.107620554,,,,,
Paraguay,PRY,1974,Annual Average,0,0.099176045,0.059234361,,,,,
Paraguay,PRY,1975,Annual Average,0,0.082351783,0.054943721,,,,,
Paraguay,PRY,1976,Annual Average,0,0.135147809,0.116854441,,,,,
Paraguay,PRY,1977,Annual Average,0,0.098647216,0.122403836,,,,,
Paraguay,PRY,1978,Annual Average,0,0.103184926,0.172576598,,,,,
Paraguay,PRY,1979,Annual Average,0,0.091342129,0.081974006,,,,,
Paraguay,PRY,1980,Annual Average,0,0.086126352,0.119983133,,,,,
Paraguay,PRY,1981,Annual Average,0,0.10302205,0.158240325,,,,,
Paraguay,PRY,1982,Annual Average,0.550063225,0.109882842,0.14811692,,,,,
Paraguay,PRY,1983,Annual Average,0.07342145,0.084721178,0.089241334,,,,,
Paraguay,PRY,1984,Annual Average,0.058699225,0.063387132,0.085970854,,,,,
Paraguay,PRY,1985,Annual Average,0.046520275,0.060347026,0.042649915,,,,,
Paraguay,PRY,1986,Annual Average,0.062562575,0.070087014,0.094268276,,,,,
Paraguay,PRY,1987,Annual Average,0.15532005,0.063520881,0.054384934,,,,,
Paraguay,PRY,1988,Annual Average,0.201484175,0.110645242,0.122539676,,,,,
Paraguay,PRY,1989,Annual Average,0,0.082367692,0.101286259,,,,,
Paraguay,PRY,1990,Annual Average,0.2023689,0.10698999,0.105536229,,,,,
Paraguay,PRY,1991,Annual Average,0.1845191,0.096240572,0.068094843,,,,,
Paraguay,PRY,1992,Annual Average,0.24740025,0.117652603,0.130333683,,,,,
Paraguay,PRY,1993,Annual Average,0.48572775,0.121238764,0.187652388,,,,,
Paraguay,PRY,1994,Annual Average,0.180278575,0.115859491,0.162138874,,,,,
Paraguay,PRY,1995,Annual Average,0.096660675,0.10279988,0.179573919,,,,,
Paraguay,PRY,1996,Annual Average,0.230368325,0.114379485,0.205927389,,,,,
Paraguay,PRY,1997,Annual Average,0.17637805,0.105768869,0.17642752,,,,,
Paraguay,PRY,1998,Annual Average,0.379409075,0.136702468,0.249029883,,,,,
Paraguay,PRY,1999,Annual Average,0.13380765,0.119251848,0.193753015,,,,,
Paraguay,PRY,2000,Annual Average,0.534125575,0.121372306,0.234701545,,,,,
Paraguay,PRY,2001,Annual Average,0.196838025,0.143885188,0.224252105,,,,,
Paraguay,PRY,2002,Annual Average,0.179774725,0.141118177,0.228493079,,,,,
Paraguay,PRY,2003,Annual Average,0.24298995,0.164099324,0.213140634,,,,,
Paraguay,PRY,2004,Annual Average,0.041315475,0.137963436,0.251508776,,,,,
Paraguay,PRY,2005,Annual Average,0.192559825,0.144061392,0.208843308,,,,,
Paraguay,PRY,2006,Annual Average,0.15047855,0.14031734,0.199182593,,,,,
Paraguay,PRY,2007,Annual Average,0.102916525,0.136123963,0.182837445,,,,,
Paraguay,PRY,2008,Annual Average,0.0644288,0.131968775,0.120888968,,,,,
Paraguay,PRY,2009,Annual Average,0.0855458,0.138500589,0.169262499,,,,,
Paraguay,PRY,2010,Annual Average,0.116401975,0.152337145,0.182435889,,,,,
Paraguay,PRY,2011,Annual Average,0.1697358,0.176647148,0.243975178,,,,,
Paraguay,PRY,2012,Annual Average,0.184521075,0.225909617,0.183695025,,,,,
Paraguay,PRY,2013,Annual Average,0.300186875,0.226703179,0.280524661,,,,,
Paraguay,PRY,2014,Annual Average,0.090795725,0.199616777,0.163373681,,,,,
Paraguay,PRY,2015,Annual Average,0.228528375,0.235984878,0.233332814,,,,,
Paraguay,PRY,2016,Annual Average,0.176437175,0.278571657,0.238962083,,,,,
Paraguay,PRY,2017,Annual Average,0.378874725,0.243450628,0.285571645,,,,,
Paraguay,PRY,2018,Annual Average,0.3735287,0.199243691,0.410956063,,,,,
Paraguay,PRY,2019,Annual Average,0.41005215,0.26686817,0.353607676,,,,,
Paraguay,PRY,2020,Annual Average,0.201668125,0.273021605,0.284161693,,,,,
Paraguay,PRY,2021,Annual Average,0.0820712,0.217772202,0.290546388,,,,,
Paraguay,PRY,2022,Annual Average,0.092062575,0.236557435,0.311440173,,,,,
Paraguay,PRY,2023,Annual Average,0.0517711,0.208037042,0.209689291,,,,,
Paraguay,PRY,2024,Annual Average,0.14542445,0.176795038,0.228082571,,,,,
Paraguay,PRY,2025,Annual Average,0.8352475,0.312139356,0.45899374,increased,2.034253987,above,-10.57527422,lower
Paraguay,PRY,1952,Moving Average,,,,,,,,
Paraguay,PRY,1953,Moving Average,,,,,,,,
Paraguay,PRY,1954,Moving Average,,,,,,,,
Paraguay,PRY,1955,Moving Average,,,,,,,,
Paraguay,PRY,1956,Moving Average,,,,,,,,
Paraguay,PRY,1957,Moving Average,,,,,,,,
Paraguay,PRY,1958,Moving Average,,,,,,,,
Paraguay,PRY,1959,Moving Average,,,,,,,,
Paraguay,PRY,1960,Moving Average,,,,,,,,
Paraguay,PRY,1961,Moving Average,,0.101870829,0.070019082,,,,,
Paraguay,PRY,1962,Moving Average,,0.103085778,0.076795465,,,,,
Paraguay,PRY,1963,Moving Average,,0.102439185,0.091583805,,,,,
Paraguay,PRY,1964,Moving Average,0.012722645,0.102741675,0.09087508,,,,,
Paraguay,PRY,1965,Moving Average,0.012722645,0.100522058,0.077208159,,,,,
Paraguay,PRY,1966,Moving Average,0.023755303,0.101968558,0.089572231,,,,,
Paraguay,PRY,1967,Moving Average,0.040913848,0.101045291,0.093747132,,,,,
Paraguay,PRY,1968,Moving Average,0.028191203,0.102590345,0.098376345,,,,,
Paraguay,PRY,1969,Moving Average,0.028191203,0.105700996,0.104137422,,,,,
Paraguay,PRY,1970,Moving Average,0.028191203,0.109438625,0.11052704,,,,,
Paraguay,PRY,1971,Moving Average,0.0388704,0.115667182,0.119826812,,,,,
Paraguay,PRY,1972,Moving Average,0.0388704,0.117100552,0.121663334,,,,,
Paraguay,PRY,1973,Moving Average,0.04791199,0.115468129,0.115189885,,,,,
Paraguay,PRY,1974,Moving Average,0.04791199,0.111786416,0.11061308,,,,,
Paraguay,PRY,1975,Moving Average,0.04791199,0.108683389,0.106903616,,,,,
Paraguay,PRY,1976,Moving Average,0.036879333,0.110823611,0.102868736,,,,,
Paraguay,PRY,1977,Moving Average,0.019720788,0.109286807,0.102321584,,,,,
Paraguay,PRY,1978,Moving Average,0.019720788,0.106173481,0.108657142,,,,,
Paraguay,PRY,1979,Moving Average,0.019720788,0.10534234,0.106028612,,,,,
Paraguay,PRY,1980,Moving Average,0.019720788,0.104970283,0.109615339,,,,,
Paraguay,PRY,1981,Moving Average,0.00904159,0.101671562,0.110679255,,,,,
Paraguay,PRY,1982,Moving Average,0.064047913,0.100608303,0.11419479,,,,,
Paraguay,PRY,1983,Moving Average,0.062348468,0.099360233,0.112356868,,,,,
Paraguay,PRY,1984,Moving Average,0.06821839,0.095781342,0.115030517,,,,,
Paraguay,PRY,1985,Moving Average,0.072870418,0.093580866,0.113801136,,,,,
Paraguay,PRY,1986,Moving Average,0.079126675,0.087074786,0.11154252,,,,,
Paraguay,PRY,1987,Moving Average,0.09465868,0.083562153,0.104740629,,,,,
Paraguay,PRY,1988,Moving Average,0.114807098,0.084308185,0.099736937,,,,,
Paraguay,PRY,1989,Moving Average,0.114807098,0.083410741,0.101668163,,,,,
Paraguay,PRY,1990,Moving Average,0.135043988,0.085497105,0.100223472,,,,,
Paraguay,PRY,1991,Moving Average,0.153495898,0.084818957,0.091208924,,,,,
Paraguay,PRY,1992,Moving Average,0.1232296,0.085595933,0.0894306,,,,,
Paraguay,PRY,1993,Moving Average,0.16446023,0.089247691,0.099271706,,,,,
Paraguay,PRY,1994,Moving Average,0.176618165,0.094494927,0.106888508,,,,,
Paraguay,PRY,1995,Moving Average,0.181632205,0.098740213,0.120580908,,,,,
Paraguay,PRY,1996,Moving Average,0.19841278,0.10316946,0.131746819,,,,,
Paraguay,PRY,1997,Moving Average,0.20051858,0.107394259,0.143951078,,,,,
Paraguay,PRY,1998,Moving Average,0.21831107,0.109999981,0.156600098,,,,,
Paraguay,PRY,1999,Moving Average,0.231691835,0.113688397,0.165846774,,,,,
Paraguay,PRY,2000,Moving Average,0.264867503,0.115126629,0.178763306,,,,,
Paraguay,PRY,2001,Moving Average,0.266099395,0.11989109,0.194379032,,,,,
Paraguay,PRY,2002,Moving Average,0.259336843,0.122237648,0.204194972,,,,,
Paraguay,PRY,2003,Moving Average,0.235063063,0.126523704,0.206743796,,,,,
Paraguay,PRY,2004,Moving Average,0.221166753,0.128734098,0.215680786,,,,,
Paraguay,PRY,2005,Moving Average,0.230756668,0.132860249,0.218607725,,,,,
Paraguay,PRY,2006,Moving Average,0.22276769,0.135454035,0.217933246,,,,,
Paraguay,PRY,2007,Moving Average,0.215421538,0.138489544,0.218574238,,,,,
Paraguay,PRY,2008,Moving Average,0.18392351,0.138016175,0.205760147,,,,,
Paraguay,PRY,2009,Moving Average,0.179097325,0.139941049,0.203311095,,,,,
Paraguay,PRY,2010,Moving Average,0.137324965,0.143037533,0.198084529,,,,,
Paraguay,PRY,2011,Moving Average,0.134614743,0.146313729,0.200056837,,,,,
Paraguay,PRY,2012,Moving Average,0.135089378,0.154792873,0.195577031,,,,,
Paraguay,PRY,2013,Moving Average,0.14080907,0.161053259,0.202315434,,,,,
Paraguay,PRY,2014,Moving Average,0.145757095,0.167218593,0.193501925,,,,,
Paraguay,PRY,2015,Moving Average,0.14935395,0.176410941,0.195950875,,,,,
Paraguay,PRY,2016,Moving Average,0.151949813,0.190236373,0.199928824,,,,,
Paraguay,PRY,2017,Moving Average,0.179545633,0.200969039,0.210202244,,,,,
Paraguay,PRY,2018,Moving Average,0.210455623,0.207696531,0.239208954,,,,,
Paraguay,PRY,2019,Moving Average,0.242906258,0.220533289,0.257643471,,,,,
Paraguay,PRY,2020,Moving Average,0.251432873,0.232601735,0.267816052,,,,,
Paraguay,PRY,2021,Moving Average,0.242666413,0.23671424,0.272473173,,,,,
Paraguay,PRY,2022,Moving Average,0.233420563,0.237779022,0.285247688,,,,,
Paraguay,PRY,2023,Moving Average,0.208578985,0.235912408,0.278164151,,,,,
Paraguay,PRY,2024,Moving Average,0.214041858,0.233630235,0.28463504,,,,,
Paraguay,PRY,2025,Moving Average,0.27471377,0.241245682,0.307201132,increased,2.034253987,above,-10.57527422,lower
Peru,PER,1952,Annual Average,,0.094032258,0.02683252,,,,,
Peru,PER,1953,Annual Average,,0.119992027,0.02447165,,,,,
Peru,PER,1954,Annual Average,0.1563327,0.132968278,0.112089663,,,,,
Peru,PER,1955,Annual Average,0.340574875,0.135578224,0.228707565,,,,,
Peru,PER,1956,Annual Average,0.145933575,0.099280593,0.033562534,,,,,
Peru,PER,1957,Annual Average,0.088183425,0.123247919,0.086126338,,,,,
Peru,PER,1958,Annual Average,0.17534705,0.118867639,0.062928884,,,,,
Peru,PER,1959,Annual Average,0,0.068547041,0.050648547,,,,,
Peru,PER,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Peru,PER,1961,Annual Average,0,0.073723685,0.054603445,,,,,
Peru,PER,1962,Annual Average,0,0.106181739,0.094596351,,,,,
Peru,PER,1963,Annual Average,0.104123275,0.113526106,0.172355044,,,,,
Peru,PER,1964,Annual Average,0,0.135993169,0.105002415,,,,,
Peru,PER,1965,Annual Average,0,0.113382053,0.092038359,,,,,
Peru,PER,1966,Annual Average,0.2369685,0.113745596,0.157203246,,,,,
Peru,PER,1967,Annual Average,0.121197725,0.114015255,0.127875353,,,,,
Peru,PER,1968,Annual Average,0.218708425,0.134318179,0.109221016,,,,,
Peru,PER,1969,Annual Average,0.24876105,0.099653543,0.108259313,,,,,
Peru,PER,1970,Annual Average,0.211472725,0.089846921,0.084115855,,,,,
Peru,PER,1971,Annual Average,0.084317275,0.136009262,0.147601164,,,,,
Peru,PER,1972,Annual Average,0.2421005,0.120515433,0.112961579,,,,,
Peru,PER,1973,Annual Average,0.19145025,0.097201875,0.107620554,,,,,
Peru,PER,1974,Annual Average,0.140430275,0.099176045,0.059234361,,,,,
Peru,PER,1975,Annual Average,0.05171495,0.082351783,0.054943721,,,,,
Peru,PER,1976,Annual Average,0.0923105,0.135147809,0.116854441,,,,,
Peru,PER,1977,Annual Average,0,0.098647216,0.122403836,,,,,
Peru,PER,1978,Annual Average,0.162814425,0.103184926,0.172576598,,,,,
Peru,PER,1979,Annual Average,0.058261525,0.091342129,0.081974006,,,,,
Peru,PER,1980,Annual Average,0.13970915,0.086126352,0.119983133,,,,,
Peru,PER,1981,Annual Average,0.144824625,0.10302205,0.158240325,,,,,
Peru,PER,1982,Annual Average,0.096923725,0.109882842,0.14811692,,,,,
Peru,PER,1983,Annual Average,0,0.084721178,0.089241334,,,,,
Peru,PER,1984,Annual Average,0.197950125,0.063387132,0.085970854,,,,,
Peru,PER,1985,Annual Average,0.0727012,0.060347026,0.042649915,,,,,
Peru,PER,1986,Annual Average,0.1364915,0.070087014,0.094268276,,,,,
Peru,PER,1987,Annual Average,0.030469225,0.063520881,0.054384934,,,,,
Peru,PER,1988,Annual Average,0.046702775,0.110645242,0.122539676,,,,,
Peru,PER,1989,Annual Average,0.029627875,0.082367692,0.101286259,,,,,
Peru,PER,1990,Annual Average,0.110448425,0.10698999,0.105536229,,,,,
Peru,PER,1991,Annual Average,0.031347975,0.096240572,0.068094843,,,,,
Peru,PER,1992,Annual Average,0.0821189,0.117652603,0.130333683,,,,,
Peru,PER,1993,Annual Average,0.112235475,0.121238764,0.187652388,,,,,
Peru,PER,1994,Annual Average,0.0534584,0.115859491,0.162138874,,,,,
Peru,PER,1995,Annual Average,0.04568935,0.10279988,0.179573919,,,,,
Peru,PER,1996,Annual Average,0.023843575,0.114379485,0.205927389,,,,,
Peru,PER,1997,Annual Average,0.159430925,0.105768869,0.17642752,,,,,
Peru,PER,1998,Annual Average,0.2690751,0.136702468,0.249029883,,,,,
Peru,PER,1999,Annual Average,0.278347775,0.119251848,0.193753015,,,,,
Peru,PER,2000,Annual Average,0.5270095,0.121372306,0.234701545,,,,,
Peru,PER,2001,Annual Average,0.48632665,0.143885188,0.224252105,,,,,
Peru,PER,2002,Annual Average,0.137571275,0.141118177,0.228493079,,,,,
Peru,PER,2003,Annual Average,0.1757117,0.164099324,0.213140634,,,,,
Peru,PER,2004,Annual Average,0.288377625,0.137963436,0.251508776,,,,,
Peru,PER,2005,Annual Average,0.250206725,0.144061392,0.208843308,,,,,
Peru,PER,2006,Annual Average,0.27160225,0.14031734,0.199182593,,,,,
Peru,PER,2007,Annual Average,0,0.136123963,0.182837445,,,,,
Peru,PER,2008,Annual Average,0.027780875,0.131968775,0.120888968,,,,,
Peru,PER,2009,Annual Average,0.054722525,0.138500589,0.169262499,,,,,
Peru,PER,2010,Annual Average,0.22398225,0.152337145,0.182435889,,,,,
Peru,PER,2011,Annual Average,0.558453775,0.176647148,0.243975178,,,,,
Peru,PER,2012,Annual Average,0.276456525,0.225909617,0.183695025,,,,,
Peru,PER,2013,Annual Average,0.379358875,0.226703179,0.280524661,,,,,
Peru,PER,2014,Annual Average,0.1242657,0.199616777,0.163373681,,,,,
Peru,PER,2015,Annual Average,0.20950845,0.235984878,0.233332814,,,,,
Peru,PER,2016,Annual Average,0.170202775,0.278571657,0.238962083,,,,,
Peru,PER,2017,Annual Average,0.179701375,0.243450628,0.285571645,,,,,
Peru,PER,2018,Annual Average,0.3917685,0.199243691,0.410956063,,,,,
Peru,PER,2019,Annual Average,0.375352925,0.26686817,0.353607676,,,,,
Peru,PER,2020,Annual Average,0.33977005,0.273021605,0.284161693,,,,,
Peru,PER,2021,Annual Average,0.750809775,0.217772202,0.290546388,,,,,
Peru,PER,2022,Annual Average,0.757123525,0.236557435,0.311440173,,,,,
Peru,PER,2023,Annual Average,0.24526495,0.208037042,0.209689291,,,,,
Peru,PER,2024,Annual Average,0.289398475,0.176795038,0.228082571,,,,,
Peru,PER,2025,Annual Average,0.489636,0.312139356,0.45899374,increased,4.605526552,above,29.85070473,higher
Peru,PER,1952,Moving Average,,,,,,,,
Peru,PER,1953,Moving Average,,,,,,,,
Peru,PER,1954,Moving Average,,,,,,,,
Peru,PER,1955,Moving Average,,,,,,,,
Peru,PER,1956,Moving Average,,,,,,,,
Peru,PER,1957,Moving Average,,,,,,,,
Peru,PER,1958,Moving Average,,,,,,,,
Peru,PER,1959,Moving Average,,,,,,,,
Peru,PER,1960,Moving Average,,,,,,,,
Peru,PER,1961,Moving Average,,0.101870829,0.070019082,,,,,
Peru,PER,1962,Moving Average,,0.103085778,0.076795465,,,,,
Peru,PER,1963,Moving Average,0.10104949,0.102439185,0.091583805,,,,,
Peru,PER,1964,Moving Average,0.08541622,0.102741675,0.09087508,,,,,
Peru,PER,1965,Moving Average,0.051358733,0.100522058,0.077208159,,,,,
Peru,PER,1966,Moving Average,0.060462225,0.101968558,0.089572231,,,,,
Peru,PER,1967,Moving Average,0.063763655,0.101045291,0.093747132,,,,,
Peru,PER,1968,Moving Average,0.068099793,0.102590345,0.098376345,,,,,
Peru,PER,1969,Moving Average,0.092975898,0.105700996,0.104137422,,,,,
Peru,PER,1970,Moving Average,0.11412317,0.109438625,0.11052704,,,,,
Peru,PER,1971,Moving Average,0.122554898,0.115667182,0.119826812,,,,,
Peru,PER,1972,Moving Average,0.146764948,0.117100552,0.121663334,,,,,
Peru,PER,1973,Moving Average,0.155497645,0.115468129,0.115189885,,,,,
Peru,PER,1974,Moving Average,0.169540673,0.111786416,0.11061308,,,,,
Peru,PER,1975,Moving Average,0.174712168,0.108683389,0.106903616,,,,,
Peru,PER,1976,Moving Average,0.160246368,0.110823611,0.102868736,,,,,
Peru,PER,1977,Moving Average,0.148126595,0.109286807,0.102321584,,,,,
Peru,PER,1978,Moving Average,0.142537195,0.106173481,0.108657142,,,,,
Peru,PER,1979,Moving Average,0.123487243,0.10534234,0.106028612,,,,,
Peru,PER,1980,Moving Average,0.116310885,0.104970283,0.109615339,,,,,
Peru,PER,1981,Moving Average,0.12236162,0.101671562,0.110679255,,,,,
Peru,PER,1982,Moving Average,0.107843943,0.100608303,0.11419479,,,,,
Peru,PER,1983,Moving Average,0.088698918,0.099360233,0.112356868,,,,,
Peru,PER,1984,Moving Average,0.094450903,0.095781342,0.115030517,,,,,
Peru,PER,1985,Moving Average,0.096549528,0.093580866,0.113801136,,,,,
Peru,PER,1986,Moving Average,0.100967628,0.087074786,0.11154252,,,,,
Peru,PER,1987,Moving Average,0.10401455,0.083562153,0.104740629,,,,,
Peru,PER,1988,Moving Average,0.092403385,0.084308185,0.099736937,,,,,
Peru,PER,1989,Moving Average,0.08954002,0.083410741,0.101668163,,,,,
Peru,PER,1990,Moving Average,0.086613948,0.085497105,0.100223472,,,,,
Peru,PER,1991,Moving Average,0.075266283,0.084818957,0.091208924,,,,,
Peru,PER,1992,Moving Average,0.0737858,0.085595933,0.0894306,,,,,
Peru,PER,1993,Moving Average,0.085009348,0.089247691,0.099271706,,,,,
Peru,PER,1994,Moving Average,0.070560175,0.094494927,0.106888508,,,,,
Peru,PER,1995,Moving Average,0.06785899,0.098740213,0.120580908,,,,,
Peru,PER,1996,Moving Average,0.056594198,0.10316946,0.131746819,,,,,
Peru,PER,1997,Moving Average,0.069490368,0.107394259,0.143951078,,,,,
Peru,PER,1998,Moving Average,0.0917276,0.109999981,0.156600098,,,,,
Peru,PER,1999,Moving Average,0.11659959,0.113688397,0.165846774,,,,,
Peru,PER,2000,Moving Average,0.158255698,0.115126629,0.178763306,,,,,
Peru,PER,2001,Moving Average,0.203753565,0.11989109,0.194379032,,,,,
Peru,PER,2002,Moving Average,0.209298803,0.122237648,0.204194972,,,,,
Peru,PER,2003,Moving Average,0.215646425,0.126523704,0.206743796,,,,,
Peru,PER,2004,Moving Average,0.239138348,0.128734098,0.215680786,,,,,
Peru,PER,2005,Moving Average,0.259590085,0.132860249,0.218607725,,,,,
Peru,PER,2006,Moving Average,0.284365953,0.135454035,0.217933246,,,,,
Peru,PER,2007,Moving Average,0.26842286,0.138489544,0.218574238,,,,,
Peru,PER,2008,Moving Average,0.244293438,0.138016175,0.205760147,,,,,
Peru,PER,2009,Moving Average,0.221930913,0.139941049,0.203311095,,,,,
Peru,PER,2010,Moving Average,0.191628188,0.143037533,0.198084529,,,,,
Peru,PER,2011,Moving Average,0.1988409,0.146313729,0.200056837,,,,,
Peru,PER,2012,Moving Average,0.212729425,0.154792873,0.195577031,,,,,
Peru,PER,2013,Moving Average,0.233094143,0.161053259,0.202315434,,,,,
Peru,PER,2014,Moving Average,0.21668295,0.167218593,0.193501925,,,,,
Peru,PER,2015,Moving Average,0.212613123,0.176410941,0.195950875,,,,,
Peru,PER,2016,Moving Average,0.202473175,0.190236373,0.199928824,,,,,
Peru,PER,2017,Moving Average,0.220443313,0.200969039,0.210202244,,,,,
Peru,PER,2018,Moving Average,0.256842075,0.207696531,0.239208954,,,,,
Peru,PER,2019,Moving Average,0.288905115,0.220533289,0.257643471,,,,,
Peru,PER,2020,Moving Average,0.300483895,0.232601735,0.267816052,,,,,
Peru,PER,2021,Moving Average,0.319719495,0.23671424,0.272473173,,,,,
Peru,PER,2022,Moving Average,0.367786195,0.237779022,0.285247688,,,,,
Peru,PER,2023,Moving Average,0.354376803,0.235912408,0.278164151,,,,,
Peru,PER,2024,Moving Average,0.37089008,0.233630235,0.28463504,,,,,
Peru,PER,2025,Moving Average,0.398902835,0.241245682,0.307201132,increased,4.605526552,above,29.85070473,higher
Uruguay,URY,1952,Annual Average,0,0.094032258,0.02683252,,,,,
Uruguay,URY,1953,Annual Average,0,0.119992027,0.02447165,,,,,
Uruguay,URY,1954,Annual Average,0.11812485,0.132968278,0.112089663,,,,,
Uruguay,URY,1955,Annual Average,0.13191265,0.135578224,0.228707565,,,,,
Uruguay,URY,1956,Annual Average,0,0.099280593,0.033562534,,,,,
Uruguay,URY,1957,Annual Average,0.07359435,0.123247919,0.086126338,,,,,
Uruguay,URY,1958,Annual Average,0.08979885,0.118867639,0.062928884,,,,,
Uruguay,URY,1959,Annual Average,0,0.068547041,0.050648547,,,,,
Uruguay,URY,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Uruguay,URY,1961,Annual Average,0.063580875,0.073723685,0.054603445,,,,,
Uruguay,URY,1962,Annual Average,0.04508565,0.106181739,0.094596351,,,,,
Uruguay,URY,1963,Annual Average,0.3147507,0.113526106,0.172355044,,,,,
Uruguay,URY,1964,Annual Average,0.105374075,0.135993169,0.105002415,,,,,
Uruguay,URY,1965,Annual Average,0.336159425,0.113382053,0.092038359,,,,,
Uruguay,URY,1966,Annual Average,0,0.113745596,0.157203246,,,,,
Uruguay,URY,1967,Annual Average,0.099254975,0.114015255,0.127875353,,,,,
Uruguay,URY,1968,Annual Average,0,0.134318179,0.109221016,,,,,
Uruguay,URY,1969,Annual Average,0,0.099653543,0.108259313,,,,,
Uruguay,URY,1970,Annual Average,0.074228025,0.089846921,0.084115855,,,,,
Uruguay,URY,1971,Annual Average,0,0.136009262,0.147601164,,,,,
Uruguay,URY,1972,Annual Average,0.0622355,0.120515433,0.112961579,,,,,
Uruguay,URY,1973,Annual Average,0.0690036,0.097201875,0.107620554,,,,,
Uruguay,URY,1974,Annual Average,0.2565991,0.099176045,0.059234361,,,,,
Uruguay,URY,1975,Annual Average,0.073811625,0.082351783,0.054943721,,,,,
Uruguay,URY,1976,Annual Average,0.1399776,0.135147809,0.116854441,,,,,
Uruguay,URY,1977,Annual Average,0,0.098647216,0.122403836,,,,,
Uruguay,URY,1978,Annual Average,0,0.103184926,0.172576598,,,,,
Uruguay,URY,1979,Annual Average,0.236760175,0.091342129,0.081974006,,,,,
Uruguay,URY,1980,Annual Average,0.266392525,0.086126352,0.119983133,,,,,
Uruguay,URY,1981,Annual Average,0,0.10302205,0.158240325,,,,,
Uruguay,URY,1982,Annual Average,0.067458175,0.109882842,0.14811692,,,,,
Uruguay,URY,1983,Annual Average,0.048952425,0.084721178,0.089241334,,,,,
Uruguay,URY,1984,Annual Average,0.187687825,0.063387132,0.085970854,,,,,
Uruguay,URY,1985,Annual Average,0.07010655,0.060347026,0.042649915,,,,,
Uruguay,URY,1986,Annual Average,0,0.070087014,0.094268276,,,,,
